player1,player2,score1,score2,round,tourneyName,eventName,date
ren,BlackYoshi,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Perfidious,ChairmanFan,2,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Zaran,Kiri,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
NiNE,Shahanshah Esther,1,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Envy,Z_Guy,3,2,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Minish,Jt_pio,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tensorial,NBNHMR,0,3,Losers Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Lurry,Shin_Phil,2,3,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
MrChupy01,NBNHMR,0,3,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Crescendo,Skull_Duggers,3,1,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Shiraorii,FourFaceButtons,1,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Overcrack,Keep,3,2,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Battlepants,cmb,0,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
StarMunch,Squoid,1,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Desarack,Noother,0,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
DBass16,QtheDevilman,0,-1,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Wosernerd,Philb01,3,2,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Castanzo,RYO,3,0,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
lil hotdog,SpawN,0,-1,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
P*ssChillin,VisionaryiF,3,0,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Gerbis,nalrobin,0,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Meatloaf,Mexicasual,3,0,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
voidstar,CoolFreeze,3,0,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Magnumb,Kiri,2,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
MFCR,NBNHMR,2,3,Losers Semi-Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Dany,Tensorial,2,3,Winners Semi-Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
SuperChevyBiko,ren,0,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
NBNHMR,Dany,2,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Generic_Soda,Minish,0,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
NiNE,Sacred,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Perfidious,VLADE,3,2,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
MrChupy01,Cheryo,1,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
jeck,StarMunch,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Somnium,Battlepants,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CammyEXE,Shiraorii,3,2,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Eddventure,MFCR,3,1,Winners Semi-Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Envy,Castanzo,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
GwynStylish,RYO,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CPU,HonoredOgre,2,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
SunnyD,cmb,3,2,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
FourFaceButtons,B-Hop,0,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
PoopManBoxMan,Squoid,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
AlexNoah,Zaran,0,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Remi Celeste,Tensorial,2,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Rem,Eze,-1,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Sue,Vera Caelestis,2,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Bimmy,Electric-Wind-RAMAN,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
RikuTodoroki,JoobstheDude,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Keep,aangxiety,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Eddventure,pedrito,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Enigmatic,H34L,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
8&,Slippy,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
OD,Yiro,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
FGCsand,BlueHek997,0,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Lamayo,River Dave,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CozyNines,KyoShine,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Nao,Henshin,2,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Overcrack,Gerbis,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
BurningWaterpark,anarene,0,-1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
JellySkele,Ventus,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Res,CaptainAfrica,-1,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
MFCR,ikushisu,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
jiji,JCho,0,-1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
RiseTheVillain,SizzilinBacon,1,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
druice,BeefyManatee,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
DarthPhallus,nalrobin,3,2,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
monte,ryan,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
TheSupeu,DillyPoo,2,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
crackneedle,Cinamon,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Kibotsu,Nub,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Stungun Headbutt,Gatterall,1,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Papa Mink,Riknic,3,2,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Hiro,Radiant Veil,1,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
FlashMetroid,Festif_Al,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Edny,Taro,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
DBass16,FGCsand,1,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
TempleNUT!,StrippedChicken,-1,-1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Vegeks_,Desarack,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Aloa,Wosernerd,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Eunnie,Philb01,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
QtheDevilman,cow,-1,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
hoke,voidstar,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Noother,Musty,1,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Low_Key,Rae,-1,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
UnderWare,LonesomeLurker,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Rize,CoolFreeze,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
BigDoober,nyxia-,0,-1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Guato,wolfgang,2,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CrimZon,Zorick,3,2,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Gnar,MrArgentix,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Nyu,Galanos,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
StrawberryCam,Artorias,1,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
JorJ,BobbyFresh,0,-1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Kritz,Brinks,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Almourex,RaisinDEtre,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
BadGambles,YMJC,1,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
mkj,lil hotdog,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Aeduo,Meatloaf,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
K20T00,P*ssChillin,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
PINK,Magnumb,3,2,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
SpawN,PotatoJones,-1,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
VisionaryiF,YungSnugg,2,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Deeli,Mexicasual,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Chanklatomica22,Kiri,3,2,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tar,Vega,0,-1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
gooselover42069,Chum,0,-1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
AJMartinez,Dolphus,-1,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
BeefyManatee,Z_Guy,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tenack,Shahanshah Esther,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
BlueHek997,ChairmanFan,3,1,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Burstdragon1,BlackYoshi,3,0,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Jt_pio,Pixilated_max,0,3,Winners Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Remi Celeste,Lurry,1,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CPU,Shin_Phil,2,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
MrChupy01,scambolini_,3,1,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
NBNHMR,iDom,3,1,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
BeefyManatee,Crescendo,1,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
ikushisu,Skull_Duggers,0,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
FGCsand,Overcrack,1,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
pedrito,Keep,2,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
MFCR,Crescendo,3,0,Losers Quarter-Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Dany,NBNHMR,1,3,Losers Quarter-Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
jeck,Lurry,0,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Shin_Phil,SneedChungus,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
scambolini_,hayatei,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
iDom,Punk,3,1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Myzisco,Crescendo,0,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Skull_Duggers,Hotashi,3,1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
TempleNUT!,Overcrack,1,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Envy,Keep,-1,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Crescendo,HonoredOgre,3,1,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Shin_Phil,NBNHMR,0,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Crescendo,Lanimal,3,1,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Skull_Duggers,StrawberryCam,3,2,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Hotashi,Mikesaftig,3,2,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Aboii,TempleNUT!,0,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Musty,Overcrack,1,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Kibotsu,Envy,2,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Keep,ShockZ,3,1,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Chetoo,jeck,1,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Lurry,RainUchiha,3,1,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
FlashMetroid,Shin_Phil,1,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
SneedChungus,Eve,3,2,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
K20T00,scambolini_,0,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Shine,hayatei,0,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
iDom,Eunnie,3,1,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Punk,Gatterall,3,2,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
SquidgeLuke,Myzisco,1,3,Losers Round 1,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Solstice,Akeno,3,1,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
pedrito,ITH,3,2,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
SQ,Trevwerd,3,0,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Mikesaftig,| BSG,3,1,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
UMISHO,Cheryo,3,2,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
MjKurase,Crescendo,2,3,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
iDom,MonkeyBizness,3,1,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Bigbootyman445,Skull_Duggers,3,1,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Dany,Yoyomaster,3,1,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Data Xigbar In Real Life,BlueHek997,0,3,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
MFCR,Lurry,3,0,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
daze,Kaneki,3,2,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Lolo,SudaHead,3,2,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Tensorial,JJnews,3,0,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Kreator,Overcrack,3,0,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Marvelo,Kibotsu,3,1,Winners Quarter-Final,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Fantome,Apho,1,3,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Hee Ho,SquidgeLuke,3,1,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Puzzled,Aboii,1,3,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Eve,Tilted,3,1,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Meatloaf,Tenack,3,0,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
StrawBCam,LoveMeSomeH2O,0,3,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
scambolini_,Konkon,2,3,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Climbatize,MacMens,3,1,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
BIGTTARFAN600,Jack,-1,0,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Lebryant,Meeks,0,3,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Wonton,B-Hop,2,3,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
CaptainAfrica,Alex!,2,3,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
hayatei,Souleil,3,1,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Young_Lz_23,Boomguy2,0,3,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
CPU,leathermuncher,3,0,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
pacdye,MrChupy01,1,3,Losers Round 5,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Solstice,SquidgeLuke,3,0,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
UMISHO,Meeks,3,2,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
pedrito,Jack,3,2,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Kensei,Akeno,2,3,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
SQ,Jdjones,3,0,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Cheryo,Lebryant,3,0,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Mikesaftig,Apho,3,0,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
ITH,WATER-1,3,1,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Trevwerd,Shahanshah Esther,3,2,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Bigbootyman445,Aboii,3,0,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
MjKurase,ChippMaster1001,3,2,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
iDom,tsund,3,0,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Skar,| BSG,1,3,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Arbiter,MonkeyBizness,1,3,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
Skull_Duggers,Eze,3,1,Winners Round 3,tns-guilty-gear-strive-71-crossplay,guilty-gear-strive-crossplay,3.6.23
